,AGEP_x,DEAR_x,DENSITY_x,DEYE_x,DPHY_x,DREM_x,DVET_x,EDU,HISP,HOUSING_TYPE_x,INDP_x,INDP_CAT,MSP,NOC_x,NPF_x,OWN_RENT,PINCP_x,PINCP_DECILE_x,POVPIP_x,PUMA,PWGTP_x,RAC1P,SEX,WGTP_x,AGEP_y,DEAR_y,DENSITY_y,DEYE_y,DPHY_y,DREM_y,DVET_y,HOUSING_TYPE_y,INDP_y,NOC_y,NPF_y,PINCP_y,PINCP_DECILE_y,POVPIP_y,PWGTP_y,WGTP_y,percent_match
0,93,2,7,1,1,1,N,3,0,2,N,N,3,N,N,0,10800.0,3,N,01-01301,72,1,2,0,56,2,7,2,1,2,N,2,N,N,N,8900.0,2,N,17,0,62.5
1,21,2,7,2,2,2,N,7,0,3,5570,6,6,N,N,0,2500.0,1,N,01-01301,66,1,2,0,21,2,7,2,2,2,N,3,5570,N,N,2100.0,1,N,8,0,87.5
2,37,2,7,2,2,2,N,4,0,1,8680,14,6,0,3,2,12600.0,3,222,01-01301,421,2,1,205,17,2,7,2,2,2,N,1,8680,0,6,7000.0,2,392,248,200,56.25
3,41,2,7,2,2,2,N,5,0,1,770,3,6,0,N,1,34500.0,6,265,01-01301,153,2,1,153,38,2,7,2,2,2,N,1,770,0,3,19000.0,4,181,301,189,56.25
4,51,2,7,2,1,2,N,4,0,1,N,N,5,0,N,2,11100.0,3,86,01-01301,109,2,1,108,66,2,7,2,1,2,5,1,N,0,N,10100.0,3,83,40,39,62.5
5,58,2,7,2,1,1,N,5,0,1,7860,11,4,0,N,1,0.0,0,0,01-01301,237,2,2,237,70,2,7,2,2,2,N,1,7860,0,N,1300.0,1,10,195,195,50.0
6,27,2,7,2,2,2,N,7,0,1,8290,12,6,2,3,1,21400.0,5,107,01-01301,176,2,2,177,61,2,7,2,1,2,N,1,8191,1,3,0.0,0,129,71,83,43.75
7,37,2,7,2,2,2,N,8,0,1,2370,4,1,2,4,2,40000.0,7,316,01-01301,125,2,1,93,59,2,7,2,2,2,6,1,1691,0,2,97000.0,9,501,101,102,37.5
8,48,2,7,2,2,2,N,4,0,1,3490,4,6,0,3,1,64000.0,8,378,01-01301,152,2,1,108,44,2,7,2,2,2,N,1,3570,1,2,49000.0,7,372,68,60,43.75
9,50,2,7,2,2,2,N,3,0,1,N,N,1,0,3,2,5300.0,2,317,01-01301,282,2,2,281,52,2,7,2,2,2,N,1,N,0,2,0.0,0,178,136,135,56.25
10,53,2,7,2,2,2,N,7,0,1,8470,13,1,1,4,1,33100.0,6,345,01-01301,92,2,2,92,62,2,7,2,2,2,N,1,8470,0,4,24000.0,5,490,121,122,56.25
11,45,2,7,1,2,2,N,8,0,1,7390,10,6,0,7,1,120000.0,9,501,01-01301,74,2,2,74,30,1,7,2,2,1,N,1,7390,0,N,17400.0,4,132,49,49,37.5
12,26,2,7,2,2,1,N,9,0,1,7970,12,6,0,7,1,40000.0,7,501,01-01301,122,2,1,74,30,2,7,2,2,2,N,1,8191,0,3,35000.0,6,181,257,155,43.75
13,71,2,7,2,2,2,N,9,0,1,8191,12,3,0,N,1,56030.0,8,469,01-01301,61,2,2,61,70,2,7,2,2,2,N,1,8191,0,N,70000.0,8,501,86,86,68.75
14,59,2,7,2,2,2,N,5,0,1,8191,12,1,0,2,1,30000.0,6,501,01-01301,40,2,1,40,63,2,7,2,2,2,N,1,8191,0,2,28700.0,5,228,76,76,62.5
15,25,2,7,2,2,2,N,5,0,1,8680,14,1,1,3,2,20000.0,4,272,01-01301,361,2,1,361,53,2,7,2,2,2,N,1,8590,0,2,20000.0,4,315,113,113,56.25
16,69,2,7,2,2,2,4,5,0,1,7071,9,1,0,4,1,8300.0,2,180,01-01301,70,2,1,79,74,2,7,2,2,2,5,1,7071,0,2,60800.0,8,495,34,33,50.0
17,35,2,7,2,2,2,N,7,0,1,8270,12,6,0,4,1,0.0,0,180,01-01301,177,2,1,79,57,2,7,2,2,2,N,1,8180,0,2,0.0,0,81,153,154,62.5
18,64,2,7,2,2,2,N,7,0,1,9160,15,1,0,3,1,94200.0,9,501,01-01301,60,2,2,58,57,2,7,2,2,2,N,1,9170,0,3,30000.0,5,382,120,120,56.25
19,77,2,7,2,2,2,N,1,0,1,N,N,3,0,2,1,19400.0,4,113,01-01301,86,2,2,87,93,2,7,2,2,1,N,1,N,0,3,8500.0,2,393,54,40,50.0
