,AGEP_x,DEAR_x,DENSITY_x,DEYE_x,DPHY_x,DREM_x,DVET_x,EDU,HISP,HOUSING_TYPE_x,INDP_x,INDP_CAT,MSP,NOC_x,NPF_x,OWN_RENT,PINCP_x,PINCP_DECILE_x,POVPIP_x,PUMA,PWGTP_x,RAC1P,SEX,WGTP_x,AGEP_y,DEAR_y,DENSITY_y,DEYE_y,DPHY_y,DREM_y,DVET_y,HOUSING_TYPE_y,INDP_y,NOC_y,NPF_y,PINCP_y,PINCP_DECILE_y,POVPIP_y,PWGTP_y,WGTP_y,percent_match
0,54,2,7,2,2,2,N,5,0,1,1370,4,4,0,N,1,53000.0,7,306,01-01301,173,2,1,144,56,2,7,2,2,2,N,1,1180,0,N,23000.0,5,175,101,101,56.25
1,63,2,7,2,2,2,N,7,0,1,8191,12,1,0,2,1,80000.0,8,501,01-01301,86,2,1,61,77,2,7,2,2,2,N,1,8270,0,2,68010.0,8,501,72,72,68.75
2,3,2,7,2,N,N,N,2,0,1,N,N,N,2,6,1,N,N,501,01-01301,70,1,2,65,6,2,7,2,2,2,N,1,N,0,3,N,N,76,42,41,50.0
3,73,2,7,2,2,2,N,10,0,1,N,N,4,0,N,1,27600.0,5,245,01-01301,270,2,2,279,76,2,7,2,2,2,N,1,N,0,N,40500.0,7,335,71,71,62.5
4,75,2,7,2,1,2,N,3,0,1,N,N,1,0,2,1,10000.0,3,194,01-01301,191,1,1,198,56,2,7,2,2,2,N,1,N,0,2,8400.0,2,49,209,209,56.25
5,43,2,7,2,2,2,N,4,0,1,4971,6,6,0,6,1,0.0,0,130,01-01301,163,2,2,126,16,2,7,2,2,2,N,1,4971,1,2,300.0,1,211,45,60,50.0
6,59,2,7,2,2,2,N,10,0,1,9470,16,1,0,4,1,150000.0,9,501,01-01301,206,2,1,157,69,2,7,2,2,2,N,1,9370,0,2,80400.0,9,501,38,38,62.5
7,48,2,7,2,2,2,N,10,0,1,7860,11,6,0,5,1,50000.0,7,367,01-01301,198,2,2,92,38,2,7,2,2,2,N,1,7860,0,2,45000.0,7,398,206,154,62.5
8,16,2,7,1,2,2,N,4,0,1,1190,4,6,0,3,1,6700.0,2,195,01-01301,265,2,1,241,44,2,7,2,2,2,N,1,3570,1,2,49000.0,7,372,68,60,37.5
9,77,2,7,2,2,2,N,5,0,1,5391,6,6,0,2,1,40000.0,7,501,01-01301,80,2,1,48,26,2,7,2,2,2,N,1,5391,0,3,7000.0,2,263,96,56,56.25
10,19,1,7,1,2,2,N,5,0,1,9080,15,6,0,3,1,2800.0,1,234,01-01301,166,2,1,90,54,2,7,1,2,2,N,1,9290,0,N,47000.0,7,356,259,260,43.75
11,69,2,7,2,2,2,N,5,0,1,N,N,2,0,N,1,17600.0,4,144,01-01301,229,2,2,239,93,2,7,2,1,1,N,1,N,0,N,27300.0,5,225,177,178,50.0
12,35,2,7,2,2,2,N,7,0,1,9070,15,6,0,N,1,50000.0,7,481,01-01301,387,2,2,385,24,2,7,2,2,2,N,1,9160,2,3,7400.0,2,36,588,589,43.75
