,AGEP_x,DEAR_x,DENSITY_x,DEYE_x,DPHY_x,DREM_x,DVET_x,EDU,HISP,HOUSING_TYPE_x,INDP_x,INDP_CAT,MSP,NOC_x,NPF_x,OWN_RENT,PINCP_x,PINCP_DECILE_x,POVPIP_x,PUMA,PWGTP_x,RAC1P,SEX,WGTP_x,AGEP_y,DEAR_y,DENSITY_y,DEYE_y,DPHY_y,DREM_y,DVET_y,HOUSING_TYPE_y,INDP_y,NOC_y,NPF_y,PINCP_y,PINCP_DECILE_y,POVPIP_y,PWGTP_y,WGTP_y,percent_match
0,57,2,8,2,1,2,N,7,0,1,6390,15,1,0,5,1,128200,8,111,28-01100,54,1,1,49,57,2,7,2,2,2,N,1,8770,0,3,50000,8,400,354,250,50.0
1,64,2,7,2,2,2,N,10,0,1,6390,6,1,0,5,1,33860,8,500,06-08507,54,6,2,49,40,2,7,2,2,2,N,1,5593,1,3,571000,9,501,51,54,43.75
2,28,2,13,2,2,2,N,9,0,1,8891,15,6,0,N,2,128200,8,500,36-03710,159,1,1,150,28,2,13,2,2,2,N,1,9170,0,N,64000,7,483,67,67,62.5
3,50,2,11,2,2,2,N,4,0,3,7290,10,6,N,3,0,8400,1,97,13-04600,20,1,1,0,34,2,7,2,2,2,N,2,7770,N,N,7300,2,N,55,0,43.75
4,35,2,0,2,2,2,N,9,0,1,6390,2,1,2,4,2,33860,6,455,51-01301,216,1,1,49,32,2,10,2,2,2,N,1,570,0,2,104000,8,501,103,103,37.5
5,35,2,7,2,2,2,N,9,0,1,3680,13,1,1,3,2,18900,8,500,06-08507,284,6,2,274,31,2,7,2,2,2,N,1,8470,0,2,14000,3,501,54,63,43.75
6,28,2,9,2,2,2,N,7,0,3,9920,6,6,N,N,2,48910,1,246,32-00405,20,1,1,0,59,2,9,2,2,2,N,1,5593,0,N,2200,1,16,85,58,50.0
7,57,2,7,2,2,2,N,11,0,1,7290,10,1,0,N,1,18900,8,500,13-04600,88,1,1,49,60,2,7,2,2,2,N,1,7580,0,2,111900,9,501,39,39,50.0
8,64,2,11,2,2,2,N,12,0,1,4980,6,1,0,2,2,48910,6,500,51-01301,54,1,2,49,46,2,10,2,2,2,N,1,5275,0,2,17900,3,501,117,130,50.0
9,28,2,0,2,2,2,N,10,0,1,8191,11,6,0,5,2,33860,1,500,38-00100,54,1,1,49,67,2,0,2,2,2,N,1,7860,0,N,75400,8,501,9,10,50.0
