,AGEP_x,DEAR_x,DENSITY_x,DEYE_x,DPHY_x,DREM_x,DVET_x,EDU,HISP,HOUSING_TYPE_x,INDP_x,INDP_CAT,MSP,NOC_x,NPF_x,OWN_RENT,PINCP_x,PINCP_DECILE_x,POVPIP_x,PUMA,PWGTP_x,RAC1P,SEX,WGTP_x,AGEP_y,DEAR_y,DENSITY_y,DEYE_y,DPHY_y,DREM_y,DVET_y,HOUSING_TYPE_y,INDP_y,NOC_y,NPF_y,PINCP_y,PINCP_DECILE_y,POVPIP_y,PWGTP_y,WGTP_y,percent_match
0,66,2,6,2,1,2,N,5,0,3,N,N,4,N,N,0,8000.0,2,67,25-01000,11,1,1,0,62,2,6,2,1,1,N,2,N,N,N,8800.0,2,N,62,0,62.5
1,20,2,6,2,2,2,N,7,0,3,N,N,6,N,N,0,0.0,0,N,25-00703,87,1,1,0,18,2,6,2,2,1,N,3,N,N,N,0.0,0,N,109,0,81.25
2,88,1,7,2,1,1,N,5,0,2,N,N,2,N,N,0,24000.0,4,N,25-02800,30,1,1,0,94,1,7,2,1,1,N,2,N,N,N,0.0,0,N,26,0,75.0
3,75,2,6,2,1,2,N,5,0,2,N,N,4,N,N,0,13000.0,3,N,25-00703,6,1,2,0,73,2,6,1,1,2,N,2,N,N,N,8700.0,2,N,85,0,68.75
4,39,2,6,2,2,2,N,6,0,3,N,N,6,N,N,0,4200.0,1,32,25-01000,14,1,2,0,77,2,6,2,1,1,N,2,N,N,N,9400.0,2,N,21,0,50.0
5,20,2,7,2,2,2,N,7,0,3,2590,4,6,N,N,0,15000.0,3,N,25-00503,57,1,1,0,20,2,7,2,2,2,N,3,1880,N,N,6400.0,1,N,59,0,75.0
6,72,2,7,2,1,2,N,5,0,2,N,N,3,N,N,0,10400.0,2,N,25-00503,68,1,2,0,79,1,7,2,1,1,N,2,N,N,N,0.0,0,N,53,0,62.5
7,21,2,7,2,2,2,N,7,0,3,7280,10,6,N,N,0,5000.0,1,N,25-00503,43,1,1,0,22,2,7,2,2,2,N,3,7280,N,N,12000.0,2,N,29,0,75.0
8,68,2,6,2,2,1,N,5,0,2,N,N,2,N,N,0,14600.0,3,N,25-01000,27,1,1,0,52,2,6,2,1,1,N,2,N,N,N,12000.0,2,N,20,0,68.75
9,24,2,6,2,2,2,N,5,0,3,8680,14,6,N,N,0,4200.0,1,32,25-00703,3,2,1,0,20,2,6,2,2,2,N,3,8680,N,N,10000.0,2,N,102,0,68.75
