,AGEP_x,DEAR_x,DENSITY_x,DEYE_x,DPHY_x,DREM_x,DVET_x,EDU,HISP,HOUSING_TYPE_x,INDP_x,INDP_CAT,MSP,NOC_x,NPF_x,OWN_RENT,PINCP_x,PINCP_DECILE_x,POVPIP_x,PUMA,PWGTP_x,RAC1P,SEX,WGTP_x,AGEP_y,DEAR_y,DENSITY_y,DEYE_y,DPHY_y,DREM_y,DVET_y,HOUSING_TYPE_y,INDP_y,NOC_y,NPF_y,PINCP_y,PINCP_DECILE_y,POVPIP_y,PWGTP_y,WGTP_y,percent_match
0,0,2,13,2,2.0,2.0,4.0,7.0,0,1,170.0,10.0,6.0,0.0,3.0,1,342376.271210428,4.0,489.0,38-00100,215,1,2,0,28,2,0,2,2,2,N,1,7690,0,N,40000.0,5,303,34,38,37.5
1,32,2,13,2,2.0,2.0,4.0,11.0,0,1,170.0,14.0,4.0,0.0,7.0,2,1098834.8309876064,4.0,497.0,08-00803,1,1,1,213,50,2,7,2,2,2,N,1,8561,0,N,128000.0,9,501,71,70,37.5
2,0,2,10,2,2.0,2.0,4.0,7.0,0,1,9920.0,18.0,1.0,0.0,7.0,1,-9000.0,7.0,501.0,28-01100,702,2,1,0,52,2,7,2,2,2,N,1,9920,0,4,0.0,0,94,30,33,43.75
3,0,2,10,2,2.0,2.0,4.0,10.0,0,1,170.0,9.0,1.0,0.0,4.0,1,1098834.8309876064,5.0,0.0,28-01100,1,1,1,376,38,2,7,2,2,2,N,1,6992,2,4,176900.0,9,501,99,99,37.5
4,95,2,13,2,2.0,2.0,4.0,4.0,0,1,4617.0,14.0,1.0,0.0,3.0,2,-9000.0,4.0,501.0,30-00600,1636,1,2,0,37,2,0,2,2,2,N,1,8680,0,2,510.0,0,218,28,35,37.5
5,95,2,10,2,2.0,2.0,4.0,8.0,0,1,170.0,9.0,1.0,0.0,3.0,1,-9000.0,4.0,501.0,28-01100,215,2,2,0,40,2,7,2,2,2,N,1,6991,3,5,56450.0,8,346,37,37,31.25
6,22,2,0,2,2.0,2.0,4.0,7.0,0,1,7668.0,10.0,6.0,0.0,4.0,1,1785.3096261373976,2.0,501.0,17-03531,1,2,2,0,50,2,10,2,2,2,N,1,7680,0,2,15000.0,3,245,67,41,37.5
7,80,2,10,2,2.0,2.0,4.0,11.0,0,1,7491.0,10.0,6.0,0.0,3.0,2,-9000.0,0.0,489.0,08-00803,1,1,1,213,33,2,7,2,2,2,N,1,7380,0,N,206000.0,9,501,76,76,37.5
8,0,2,0,2,2.0,2.0,4.0,8.0,0,1,7491.0,14.0,4.0,0.0,2.0,2,-9000.0,0.0,22.0,28-01100,1,2,2,376,50,2,7,2,2,2,N,1,8660,0,N,19700.0,5,149,99,99,37.5
9,80,2,10,2,2.0,2.0,4.0,7.0,0,1,4617.0,14.0,4.0,0.0,2.0,1,144923.46749305684,4.0,118.0,51-51255,1,1,1,0,60,2,10,2,2,2,N,1,8680,0,N,70000.0,7,501,53,53,43.75
